subset,person,clip_folder,relative_path,gender,num_frames,boredom,engagement,confusion,frustration
Test,500067,5000671040,Test\500067\5000671040,M,0,2,2,1,1
Test,500067,5000671041,Test\500067\5000671041,M,0,2,1,0,0
Test,500067,5000671042,Test\500067\5000671042,M,0,2,1,1,0
Test,500067,5000671043,Test\500067\5000671043,M,0,3,2,0,3
Test,500067,5000671046,Test\500067\5000671046,M,0,1,2,1,0
Test,500067,5000671047,Test\500067\5000671047,M,0,2,2,0,0
Test,500067,5000671048,Test\500067\5000671048,M,0,1,1,0,2
Test,500067,5000671049,Test\500067\5000671049,M,0,1,1,0,0
Test,500067,5000671050,Test\500067\5000671050,M,0,2,2,2,1
Test,500067,5000671051,Test\500067\5000671051,M,0,2,2,0,0
Test,500067,5000671053,Test\500067\5000671053,M,0,1,2,1,0
Test,500067,5000671055,Test\500067\5000671055,M,0,1,2,0,0
Test,500067,5000671056,Test\500067\5000671056,M,0,2,3,1,0
Test,500067,5000671057,Test\500067\5000671057,M,0,2,2,0,0
Test,500067,5000671058,Test\500067\5000671058,M,0,2,1,0,0
Test,500067,5000671059,Test\500067\5000671059,M,0,1,2,0,0
Test,500067,5000671060,Test\500067\5000671060,M,0,0,2,0,0
Test,500067,5000671061,Test\500067\5000671061,M,0,1,1,1,2
Test,500067,5000671062,Test\500067\5000671062,M,0,1,2,1,1
Test,500067,5000671063,Test\500067\5000671063,M,0,1,2,0,0
Test,500067,5000671064,Test\500067\5000671064,M,0,0,3,0,0
Test,500067,5000671065,Test\500067\5000671065,M,0,2,2,1,0
Test,500067,5000671066,Test\500067\5000671066,M,0,1,2,0,0
Test,500067,5000671067,Test\500067\5000671067,M,0,2,2,0,2
Test,500067,5000671069,Test\500067\5000671069,M,0,2,1,0,1
Test,500067,5000671070,Test\500067\5000671070,M,0,1,1,1,2
Test,500067,5000671071,Test\500067\5000671071,M,0,2,2,0,0
Test,500067,5000672002,Test\500067\5000672002,M,0,1,2,0,0
Test,500067,5000672004,Test\500067\5000672004,M,0,0,2,0,0
Test,500067,5000672005,Test\500067\5000672005,M,0,0,2,0,0
Test,500067,5000672006,Test\500067\5000672006,M,0,0,3,0,0
Test,500067,5000672007,Test\500067\5000672007,M,0,0,2,0,0
Test,500067,5000672008,Test\500067\5000672008,M,0,3,2,0,0
Test,500067,5000672010,Test\500067\5000672010,M,0,2,2,0,0
Test,500067,5000672011,Test\500067\5000672011,M,0,2,3,0,0
Test,500067,5000672012,Test\500067\5000672012,M,0,1,2,0,0
Test,500067,5000672013,Test\500067\5000672013,M,0,0,3,0,0
Test,500067,5000672014,Test\500067\5000672014,M,0,1,3,0,0
Test,500067,5000672016,Test\500067\5000672016,M,0,2,2,0,0
Test,500067,5000672017,Test\500067\5000672017,M,0,2,2,1,1
Test,500067,5000672019,Test\500067\5000672019,M,0,0,3,0,0
Test,500067,5000672020,Test\500067\5000672020,M,0,0,3,0,0
Test,500067,5000672021,Test\500067\5000672021,M,0,0,3,0,0
Test,500067,5000672022,Test\500067\5000672022,M,0,0,3,0,0
Test,500067,5000672023,Test\500067\5000672023,M,0,1,2,0,0
Test,500067,5000672024,Test\500067\5000672024,M,0,0,2,0,0
Test,500067,5000672025,Test\500067\5000672025,M,0,0,3,0,0
Test,500067,5000672026,Test\500067\5000672026,M,0,0,3,0,0
Test,500067,5000672027,Test\500067\5000672027,M,0,1,2,0,0
Test,500067,5000672030,Test\500067\5000672030,M,0,2,2,1,0
Test,500067,5000672031,Test\500067\5000672031,M,0,2,2,0,0
Test,500067,5000672033,Test\500067\5000672033,M,0,1,2,1,0
Test,500067,5000672034,Test\500067\5000672034,M,0,2,2,1,1
Test,500067,5000672035,Test\500067\5000672035,M,0,0,3,0,0
Test,500067,5000672036,Test\500067\5000672036,M,0,1,2,1,1
Test,500067,5000672038,Test\500067\5000672038,M,0,0,3,0,1
Test,500067,5000672042,Test\500067\5000672042,M,0,0,3,0,0
Test,500067,5000672043,Test\500067\5000672043,M,0,0,3,0,0
Test,500067,5000672044,Test\500067\5000672044,M,0,0,3,0,0
Test,500067,5000672045,Test\500067\5000672045,M,0,0,3,0,0
Test,500067,5000672046,Test\500067\5000672046,M,0,1,2,1,0
Test,500067,5000672047,Test\500067\5000672047,M,0,1,2,0,0
Test,500067,5000672048,Test\500067\5000672048,M,0,1,2,1,1
Test,500067,5000672049,Test\500067\5000672049,M,0,2,2,0,0
Test,500067,5000672050,Test\500067\5000672050,M,0,1,2,1,1
Test,500067,5000672051,Test\500067\5000672051,M,0,0,3,0,0
Test,500067,5000672052,Test\500067\5000672052,M,0,1,3,0,0
Test,500067,5000672053,Test\500067\5000672053,M,0,1,2,0,0
Test,500067,5000672054,Test\500067\5000672054,M,0,0,3,0,0
Test,500067,5000672055,Test\500067\5000672055,M,0,2,3,1,0
Test,500067,5000672056,Test\500067\5000672056,M,0,0,3,0,0
Test,500067,5000672057,Test\500067\5000672057,M,0,2,2,0,0
Test,500067,5000672058,Test\500067\5000672058,M,0,1,2,0,0
Test,500067,5000672059,Test\500067\5000672059,M,0,2,2,1,0
Test,500067,5000672060,Test\500067\5000672060,M,0,0,2,0,0
Test,500067,5000672062,Test\500067\5000672062,M,0,0,3,1,0
Test,500067,5000672064,Test\500067\5000672064,M,0,1,2,0,1
Test,500067,5000672065,Test\500067\5000672065,M,0,0,2,1,0
Test,500067,5000672066,Test\500067\5000672066,M,0,1,2,1,0
Test,500067,5000672067,Test\500067\5000672067,M,0,1,2,0,0
Test,500067,5000672068,Test\500067\5000672068,M,0,0,2,0,0
Test,500067,5000672070,Test\500067\5000672070,M,0,2,3,2,1
Test,500067,5000672071,Test\500067\5000672071,M,0,1,2,0,0
Test,500067,5000672072,Test\500067\5000672072,M,0,1,2,0,0
Test,500067,5000672074,Test\500067\5000672074,M,0,0,3,0,0
Test,500067,5000672075,Test\500067\5000672075,M,0,2,3,0,1
Test,500067,5000672076,Test\500067\5000672076,M,0,0,3,0,0
Test,500067,5000672077,Test\500067\5000672077,M,0,0,2,0,1
Test,500067,5000672081,Test\500067\5000672081,M,0,1,2,0,0
Test,500067,5000672082,Test\500067\5000672082,M,0,0,2,0,0
Test,500095,5000951001,Test\500095\5000951001,M,0,1,2,2,1
Test,500095,5000951002,Test\500095\5000951002,M,0,0,2,0,0
Test,500095,5000951003,Test\500095\5000951003,M,0,0,3,0,0
Test,500095,5000951004,Test\500095\5000951004,M,0,0,2,1,0
Test,500095,5000951005,Test\500095\5000951005,M,0,1,2,0,0
Test,500095,5000951006,Test\500095\5000951006,M,0,1,2,1,1
Test,500095,5000951007,Test\500095\5000951007,M,0,1,3,0,0
Test,500095,5000951008,Test\500095\5000951008,M,0,2,2,2,0
Test,500095,5000951009,Test\500095\5000951009,M,0,0,3,0,0
Test,500095,5000951010,Test\500095\5000951010,M,0,2,2,2,3
Test,500095,5000951011,Test\500095\5000951011,M,0,1,3,0,0
Test,500095,5000951012,Test\500095\5000951012,M,0,3,2,0,0
Test,500095,5000951013,Test\500095\5000951013,M,0,2,2,0,0
Test,500095,5000951015,Test\500095\5000951015,M,0,2,3,0,0
Test,500095,5000951016,Test\500095\5000951016,M,0,2,2,0,0
Test,500095,5000951017,Test\500095\5000951017,M,0,2,2,0,0
Test,500095,5000951018,Test\500095\5000951018,M,0,3,2,0,0
Test,500095,5000951019,Test\500095\5000951019,M,0,2,1,2,0
Test,500095,5000951021,Test\500095\5000951021,M,0,3,2,0,0
Test,500095,5000951023,Test\500095\5000951023,M,0,3,1,0,0
Test,500095,5000951024,Test\500095\5000951024,M,0,2,1,2,1
Test,500095,5000951025,Test\500095\5000951025,M,0,2,2,2,0
Test,500095,5000951027,Test\500095\5000951027,M,0,2,1,1,0
Test,500095,5000951028,Test\500095\5000951028,M,0,1,3,1,1
Test,500095,5000951033,Test\500095\5000951033,M,0,1,2,0,0
Test,500095,5000951034,Test\500095\5000951034,M,0,2,2,0,0
Test,500095,5000951035,Test\500095\5000951035,M,0,0,2,0,0
Test,500095,5000951037,Test\500095\5000951037,M,0,2,2,1,1
Test,500095,5000951039,Test\500095\5000951039,M,0,0,2,0,0
Test,500095,5000951040,Test\500095\5000951040,M,0,0,3,0,0
Test,500095,5000951042,Test\500095\5000951042,M,0,1,2,2,0
Test,500095,5000951043,Test\500095\5000951043,M,0,0,3,1,0
Test,500095,5000951044,Test\500095\5000951044,M,0,1,2,0,1
Test,500095,5000951045,Test\500095\5000951045,M,0,2,2,0,0
Test,500095,5000951047,Test\500095\5000951047,M,0,0,2,0,0
Test,500095,5000951049,Test\500095\5000951049,M,0,0,3,0,0
Test,500095,5000951051,Test\500095\5000951051,M,0,1,3,1,1
Test,500095,5000951052,Test\500095\5000951052,M,0,0,2,0,0
Test,500095,5000951053,Test\500095\5000951053,M,0,1,2,0,1
Test,500095,5000951054,Test\500095\5000951054,M,0,0,3,1,0
Test,500095,5000951055,Test\500095\5000951055,M,0,1,2,0,0
Test,500095,5000951056,Test\500095\5000951056,M,0,2,3,0,0
Test,500095,5000951057,Test\500095\5000951057,M,0,0,3,1,0
Test,500095,5000951058,Test\500095\5000951058,M,0,0,3,0,0
Test,500095,5000951060,Test\500095\5000951060,M,0,2,3,0,0
Test,500095,5000951061,Test\500095\5000951061,M,0,1,2,0,0
Test,500095,5000951062,Test\500095\5000951062,M,0,2,2,0,0
Test,500095,5000951063,Test\500095\5000951063,M,0,1,2,0,1
Test,500095,5000951065,Test\500095\5000951065,M,0,1,3,0,0
Test,500095,5000951066,Test\500095\5000951066,M,0,1,2,0,0
Test,500095,5000951067,Test\500095\5000951067,M,0,0,2,1,0
Test,500095,5000952002,Test\500095\5000952002,M,0,2,2,0,0
Test,500095,5000952003,Test\500095\5000952003,M,0,2,2,2,0
Test,500095,5000952004,Test\500095\5000952004,M,0,2,2,2,3
Test,500095,5000952005,Test\500095\5000952005,M,0,1,3,1,1
Test,500095,5000952007,Test\500095\5000952007,M,0,1,3,1,0
Test,500095,5000952008,Test\500095\5000952008,M,0,2,3,0,0
Test,500095,5000952011,Test\500095\5000952011,M,0,2,2,0,0
Test,500095,5000952013,Test\500095\5000952013,M,0,2,2,0,0
Test,500095,5000952014,Test\500095\5000952014,M,0,2,2,2,1
Test,500095,5000952015,Test\500095\5000952015,M,0,1,3,1,1
Test,500095,5000952016,Test\500095\5000952016,M,0,0,2,3,0
Test,500095,5000952017,Test\500095\5000952017,M,0,1,2,2,0
Test,500095,5000952018,Test\500095\5000952018,M,0,2,2,0,1
Test,500095,5000952020,Test\500095\5000952020,M,0,0,2,0,0
Test,500095,5000952021,Test\500095\5000952021,M,0,1,2,0,0
Test,500095,5000952022,Test\500095\5000952022,M,0,1,2,1,1
Test,500095,5000952023,Test\500095\5000952023,M,0,0,3,0,0
Test,500095,5000952024,Test\500095\5000952024,M,0,0,2,0,0
Test,500095,5000952025,Test\500095\5000952025,M,0,0,3,0,0
Test,500095,5000952026,Test\500095\5000952026,M,0,0,3,0,0
Test,500095,5000952027,Test\500095\5000952027,M,0,0,2,0,0
Test,500095,5000952028,Test\500095\5000952028,M,0,0,2,1,0
Test,500095,5000952029,Test\500095\5000952029,M,0,2,2,0,0
Test,500095,5000952031,Test\500095\5000952031,M,0,2,2,0,0
Test,500095,5000952032,Test\500095\5000952032,M,0,0,2,0,0
Test,500095,5000952033,Test\500095\5000952033,M,0,0,2,0,0
Test,500095,5000952034,Test\500095\5000952034,M,0,1,1,2,0
Test,500095,5000952035,Test\500095\5000952035,M,0,0,2,0,0
Test,500095,5000952036,Test\500095\5000952036,M,0,1,2,0,0
Test,500095,5000952038,Test\500095\5000952038,M,0,0,3,0,0
Test,500095,5000952040,Test\500095\5000952040,M,0,2,3,0,0
Test,500095,5000952041,Test\500095\5000952041,M,0,0,2,0,0
Test,500095,5000952042,Test\500095\5000952042,M,0,1,2,0,0
Test,500095,5000952044,Test\500095\5000952044,M,0,1,2,2,0
Test,500095,5000952045,Test\500095\5000952045,M,0,1,2,0,0
Test,500095,5000952046,Test\500095\5000952046,M,0,1,3,0,0
Test,500095,5000952048,Test\500095\5000952048,M,0,0,2,0,0
Test,500095,5000952050,Test\500095\5000952050,M,0,0,3,0,0
Test,500095,5000952052,Test\500095\5000952052,M,0,1,2,0,0
Test,500095,5000952053,Test\500095\5000952053,M,0,0,3,0,0
Test,500095,5000952054,Test\500095\5000952054,M,0,1,2,2,1
Test,500095,5000952055,Test\500095\5000952055,M,0,0,2,0,0
Test,500095,5000952060,Test\500095\5000952060,M,0,2,2,0,0
Test,500095,5000952061,Test\500095\5000952061,M,0,2,2,0,0
Test,500095,5000952062,Test\500095\5000952062,M,0,1,1,0,0
Test,500095,5000952063,Test\500095\5000952063,M,0,0,2,0,0
Test,500095,5000952064,Test\500095\5000952064,M,0,0,3,0,0
Test,500095,5000952065,Test\500095\5000952065,M,0,3,2,1,0
Test,500095,5000952066,Test\500095\5000952066,M,0,2,2,0,0
Test,500095,5000952068,Test\500095\5000952068,M,0,1,3,0,0
Test,500095,5000952069,Test\500095\5000952069,M,0,2,2,0,0
Test,500095,5000952070,Test\500095\5000952070,M,0,0,3,0,0
Test,500095,5000952071,Test\500095\5000952071,M,0,2,2,0,0
Test,500095,5000952072,Test\500095\5000952072,M,0,0,3,0,0
Test,500095,5000952073,Test\500095\5000952073,M,0,0,2,0,0
Test,500095,5000952075,Test\500095\5000952075,M,0,1,2,1,1
Test,500095,5000952076,Test\500095\5000952076,M,0,2,3,0,0
Test,500095,5000952077,Test\500095\5000952077,M,0,0,2,0,0
Test,500095,5000952078,Test\500095\5000952078,M,0,2,2,0,0
Test,500095,5000952080,Test\500095\5000952080,M,0,0,3,0,0
Test,500095,5000952083,Test\500095\5000952083,M,0,3,1,0,0
Test,510009,5100091001,Test\510009\5100091001,M,0,0,2,0,0
Test,510009,5100091003,Test\510009\5100091003,M,0,0,3,0,0
Test,510009,5100091004,Test\510009\5100091004,M,0,0,3,1,1
Test,510009,5100091005,Test\510009\5100091005,M,0,0,2,0,0
Test,510009,5100091006,Test\510009\5100091006,M,0,0,2,0,0
Test,510009,5100091007,Test\510009\5100091007,M,0,0,3,0,0
Test,510009,5100091008,Test\510009\5100091008,M,0,0,3,1,0
Test,510009,5100091009,Test\510009\5100091009,M,0,0,2,0,0
Test,510009,5100091010,Test\510009\5100091010,M,0,0,3,0,0
Test,510009,5100091012,Test\510009\5100091012,M,0,1,2,1,1
Test,510009,5100091017,Test\510009\5100091017,M,0,2,2,1,1
Test,510009,5100091019,Test\510009\5100091019,M,0,2,2,0,0
Test,510009,5100091020,Test\510009\5100091020,M,0,1,3,0,1
Test,510009,5100091025,Test\510009\5100091025,M,0,1,2,0,0
Test,510009,5100091026,Test\510009\5100091026,M,0,0,3,0,0
Test,510009,5100091027,Test\510009\5100091027,M,0,0,2,0,0
Test,510009,5100091028,Test\510009\5100091028,M,0,1,2,0,0
Test,510009,5100091032,Test\510009\5100091032,M,0,1,3,0,0
Test,510009,5100091033,Test\510009\5100091033,M,0,2,2,1,0
Test,510009,5100091034,Test\510009\5100091034,M,0,0,3,0,0
Test,510009,5100091035,Test\510009\5100091035,M,0,1,3,1,1
Test,510009,5100091036,Test\510009\5100091036,M,0,1,3,0,1
Test,510009,5100091038,Test\510009\5100091038,M,0,0,3,0,0
Test,510009,5100091039,Test\510009\5100091039,M,0,0,3,1,1
Test,510009,5100091042,Test\510009\5100091042,M,0,0,3,1,0
Test,510009,5100091046,Test\510009\5100091046,M,0,0,3,0,0
Test,510009,5100091049,Test\510009\5100091049,M,0,1,1,0,0
Test,510009,5100091050,Test\510009\5100091050,M,0,2,2,0,1
Test,510009,5100091051,Test\510009\5100091051,M,0,0,2,0,0
Test,510009,5100091053,Test\510009\5100091053,M,0,0,2,0,0
Test,510009,5100091055,Test\510009\5100091055,M,0,0,3,0,0
Test,510009,5100091056,Test\510009\5100091056,M,0,0,2,0,0
Test,510009,5100091057,Test\510009\5100091057,M,0,0,2,0,0
Test,510009,5100091058,Test\510009\5100091058,M,0,0,2,0,0
Test,510009,5100091059,Test\510009\5100091059,M,0,1,2,0,0
Test,510009,5100091062,Test\510009\5100091062,M,0,1,2,3,3
Test,510009,5100091064,Test\510009\5100091064,M,0,2,2,2,0
Test,510009,5100091065,Test\510009\5100091065,M,0,1,3,0,0
Test,510009,5100091066,Test\510009\5100091066,M,0,1,2,1,0
Test,510009,5100091067,Test\510009\5100091067,M,0,0,3,0,0
Test,510009,5100091068,Test\510009\5100091068,M,0,0,2,0,0
Test,510009,5100091069,Test\510009\5100091069,M,0,0,3,0,0
Test,510009,5100092002,Test\510009\5100092002,M,0,0,3,0,0
Test,510009,5100092003,Test\510009\5100092003,M,0,0,3,0,0
Test,510009,5100092005,Test\510009\5100092005,M,0,0,3,0,0
Test,510009,5100092006,Test\510009\5100092006,M,0,0,3,0,0
Test,510009,5100092008,Test\510009\5100092008,M,0,0,3,0,0
Test,510009,5100092010,Test\510009\5100092010,M,0,0,3,0,0
Test,510009,5100092011,Test\510009\5100092011,M,0,0,2,0,0
Test,510009,5100092013,Test\510009\5100092013,M,0,0,3,0,0
Test,510009,5100092017,Test\510009\5100092017,M,0,0,2,0,0
Test,510009,5100092019,Test\510009\5100092019,M,0,0,3,0,0
Test,510009,5100092021,Test\510009\5100092021,M,0,1,2,1,0
Test,510009,5100092022,Test\510009\5100092022,M,0,0,3,0,0
Test,510009,5100092023,Test\510009\5100092023,M,0,0,3,0,0
Test,510009,5100092026,Test\510009\5100092026,M,0,0,3,0,0
Test,510009,5100092027,Test\510009\5100092027,M,0,0,3,0,0
Test,510009,5100092032,Test\510009\5100092032,M,0,1,2,0,0
Test,510009,5100092033,Test\510009\5100092033,M,0,0,3,0,0
Test,510009,5100092034,Test\510009\5100092034,M,0,0,2,2,1
Test,510009,5100092035,Test\510009\5100092035,M,0,2,2,1,1
Test,510009,5100092037,Test\510009\5100092037,M,0,0,2,0,0
Test,510009,5100092038,Test\510009\5100092038,M,0,0,2,0,0
Test,510009,5100092039,Test\510009\5100092039,M,0,0,3,0,0
Test,510009,5100092040,Test\510009\5100092040,M,0,0,3,0,0
Test,510009,5100092041,Test\510009\5100092041,M,0,0,2,0,0
Test,510009,5100092042,Test\510009\5100092042,M,0,0,3,0,0
Test,510009,5100092043,Test\510009\5100092043,M,0,1,2,0,0
Test,510009,5100092044,Test\510009\5100092044,M,0,0,3,0,0
Test,510009,5100092045,Test\510009\5100092045,M,0,0,3,0,0
Test,510009,5100092053,Test\510009\5100092053,M,0,1,2,0,0
Test,510009,5100092056,Test\510009\5100092056,M,0,1,2,1,1
Test,510009,5100092057,Test\510009\5100092057,M,0,1,2,1,0
Test,510009,5100092060,Test\510009\5100092060,M,0,0,3,0,0
Test,510009,5100092061,Test\510009\5100092061,M,0,0,3,0,0
Test,510009,5100092062,Test\510009\5100092062,M,0,1,2,0,0
Test,510009,5100092063,Test\510009\5100092063,M,0,1,2,0,0
Test,510009,5100092064,Test\510009\5100092064,M,0,0,3,0,0
Test,510009,5100092065,Test\510009\5100092065,M,0,0,2,0,1
Test,510009,5100092067,Test\510009\5100092067,M,0,0,3,0,0
Test,510009,5100092068,Test\510009\5100092068,M,0,0,2,0,0
Test,510009,5100092069,Test\510009\5100092069,M,0,1,3,0,0
Test,510009,5100092071,Test\510009\5100092071,M,0,0,3,0,0
Test,510009,5100092072,Test\510009\5100092072,M,0,1,3,0,0
Test,510034,5100341002,Test\510034\5100341002,M,0,1,2,1,0
Test,510034,5100341003,Test\510034\5100341003,M,0,1,2,0,0
Test,510034,5100341004,Test\510034\5100341004,M,0,0,3,0,0
Test,510034,5100341005,Test\510034\5100341005,M,0,1,2,0,0
Test,510034,5100341006,Test\510034\5100341006,M,0,2,2,0,0
Test,510034,5100341008,Test\510034\5100341008,M,0,2,2,0,0
Test,510034,5100341009,Test\510034\5100341009,M,0,2,2,0,0
Test,510034,5100341010,Test\510034\5100341010,M,0,2,2,0,0
Test,510034,5100341012,Test\510034\5100341012,M,0,2,3,0,1
Test,510034,5100341013,Test\510034\5100341013,M,0,1,2,0,0
Test,510034,5100341014,Test\510034\5100341014,M,0,1,3,0,0
Test,510034,5100341015,Test\510034\5100341015,M,0,0,2,0,0
Test,510034,5100341016,Test\510034\5100341016,M,0,2,2,2,1
Test,510034,5100341017,Test\510034\5100341017,M,0,2,2,0,0
Test,510034,5100341019,Test\510034\5100341019,M,0,2,2,0,0
Test,510034,5100341020,Test\510034\5100341020,M,0,3,3,0,1
Test,510034,5100341021,Test\510034\5100341021,M,0,0,3,0,0
Test,510034,5100341022,Test\510034\5100341022,M,0,2,2,0,0
Test,510034,5100341023,Test\510034\5100341023,M,0,0,2,0,0
Test,510034,5100341024,Test\510034\5100341024,M,0,0,3,0,0
Test,510034,5100341025,Test\510034\5100341025,M,0,0,2,0,0
Test,510034,5100341026,Test\510034\5100341026,M,0,0,3,0,0
Test,510034,5100341027,Test\510034\5100341027,M,0,0,3,0,0
Test,510034,5100341028,Test\510034\5100341028,M,0,1,2,0,0
Test,510034,5100341030,Test\510034\5100341030,M,0,2,2,0,1
Test,510034,5100341031,Test\510034\5100341031,M,0,2,3,0,1
Test,510034,5100341032,Test\510034\5100341032,M,0,2,2,0,0
Test,510034,5100341033,Test\510034\5100341033,M,0,1,2,1,0
Test,510034,5100341034,Test\510034\5100341034,M,0,1,3,0,0
Test,510034,5100341035,Test\510034\5100341035,M,0,1,2,1,1
Test,510034,5100341037,Test\510034\5100341037,M,0,0,2,0,0
Test,510034,5100341038,Test\510034\5100341038,M,0,1,2,0,0
Test,510034,5100341039,Test\510034\5100341039,M,0,0,3,0,0
Test,510034,5100341042,Test\510034\5100341042,M,0,2,2,0,0
Test,510034,5100341043,Test\510034\5100341043,M,0,0,1,0,0
Test,510034,5100341046,Test\510034\5100341046,M,0,1,2,0,0
Test,510034,5100341048,Test\510034\5100341048,M,0,1,3,0,0
Test,510034,5100341050,Test\510034\5100341050,M,0,2,3,0,0
Test,510034,5100341052,Test\510034\5100341052,M,0,0,3,0,0
Test,510034,5100341054,Test\510034\5100341054,M,0,2,3,0,0
Test,510034,5100341055,Test\510034\5100341055,M,0,2,3,0,0
Test,510034,5100341056,Test\510034\5100341056,M,0,3,2,1,0
Test,510034,5100341057,Test\510034\5100341057,M,0,2,2,0,0
Test,510034,5100341058,Test\510034\5100341058,M,0,0,3,0,0
Test,510034,5100341061,Test\510034\5100341061,M,0,2,2,0,0
Test,510034,5100341062,Test\510034\5100341062,M,0,0,3,0,0
Test,510034,5100341065,Test\510034\5100341065,M,0,0,3,0,0
Test,510034,5100341067,Test\510034\5100341067,M,0,0,3,0,0
Test,510034,5100341068,Test\510034\5100341068,M,0,0,3,0,0
Test,510034,5100341070,Test\510034\5100341070,M,0,1,3,0,0
Test,510034,5100341071,Test\510034\5100341071,M,0,0,3,0,0
Test,510034,5100341072,Test\510034\5100341072,M,0,1,3,1,1
Test,510034,5100341074,Test\510034\5100341074,M,0,2,1,0,0
Test,510034,5100341075,Test\510034\5100341075,M,0,2,3,0,0
Test,510034,5100341076,Test\510034\5100341076,M,0,2,3,0,0
Test,510034,5100341077,Test\510034\5100341077,M,0,0,2,0,0
Test,510034,5100341078,Test\510034\5100341078,M,0,2,3,0,0
Test,510034,5100341079,Test\510034\5100341079,M,0,0,3,0,0
Test,510034,5100342002,Test\510034\5100342002,M,0,2,3,1,0
Test,510034,5100342003,Test\510034\5100342003,M,0,2,2,0,1
Test,510034,5100342007,Test\510034\5100342007,M,0,2,3,0,0
Test,510034,5100342008,Test\510034\5100342008,M,0,2,2,0,0
Test,510034,5100342009,Test\510034\5100342009,M,0,2,2,0,0
Test,510034,5100342012,Test\510034\5100342012,M,0,1,2,0,0
Test,510034,5100342016,Test\510034\5100342016,M,0,2,2,1,2
Test,510034,5100342017,Test\510034\5100342017,M,0,2,3,0,0
Test,510034,5100342018,Test\510034\5100342018,M,0,1,2,1,1
Test,510034,5100342020,Test\510034\5100342020,M,0,2,3,0,0
Test,510034,5100342022,Test\510034\5100342022,M,0,3,0,2,3
Test,510034,5100342023,Test\510034\5100342023,M,0,2,1,0,0
Test,510034,5100342024,Test\510034\5100342024,M,0,3,1,1,2
Test,510034,5100342025,Test\510034\5100342025,M,0,3,2,1,1
Test,510034,5100342028,Test\510034\5100342028,M,0,3,1,1,1
Test,510034,5100342030,Test\510034\5100342030,M,0,3,2,0,3
Test,510034,5100342031,Test\510034\5100342031,M,0,2,2,0,1
Test,510034,5100342034,Test\510034\5100342034,M,0,2,2,3,3
Test,510034,5100342036,Test\510034\5100342036,M,0,3,1,2,0
Test,510034,5100342042,Test\510034\5100342042,M,0,2,2,0,0
Test,510034,5100342043,Test\510034\5100342043,M,0,2,2,0,0
Test,510034,5100342045,Test\510034\5100342045,M,0,2,2,0,0
Test,510034,5100342048,Test\510034\5100342048,M,0,2,1,0,0
Test,510035,5100351001,Test\510035\5100351001,M,0,1,1,0,0
Test,510035,5100351002,Test\510035\5100351002,M,0,2,1,0,1
Test,510035,5100351004,Test\510035\5100351004,M,0,2,2,0,1
Test,510035,5100351005,Test\510035\5100351005,M,0,1,2,1,2
Test,510035,5100351007,Test\510035\5100351007,M,0,2,2,0,0
Test,510035,5100351009,Test\510035\5100351009,M,0,2,2,0,0
Test,510035,5100351010,Test\510035\5100351010,M,0,1,2,0,0
Test,510035,5100351012,Test\510035\5100351012,M,0,2,3,0,0
Test,510035,5100351013,Test\510035\5100351013,M,0,1,1,1,0
Test,510035,5100351015,Test\510035\5100351015,M,0,1,2,0,0
Test,510035,5100351016,Test\510035\5100351016,M,0,2,2,0,0
Test,510035,5100351019,Test\510035\5100351019,M,0,2,2,1,0
Test,510035,5100351020,Test\510035\5100351020,M,0,2,2,0,0
Test,510035,5100351021,Test\510035\5100351021,M,0,2,2,0,0
Test,510035,5100351022,Test\510035\5100351022,M,0,1,0,0,0
Test,510035,5100351023,Test\510035\5100351023,M,0,0,2,0,0
Test,510035,5100351024,Test\510035\5100351024,M,0,2,2,1,0
Test,510035,5100351025,Test\510035\5100351025,M,0,2,2,0,1
Test,510035,5100351026,Test\510035\5100351026,M,0,0,3,0,0
Test,510035,5100351032,Test\510035\5100351032,M,0,2,3,1,1
Test,510035,5100351034,Test\510035\5100351034,M,0,2,3,0,0
Test,510035,5100351035,Test\510035\5100351035,M,0,2,2,1,1
Test,510035,5100351036,Test\510035\5100351036,M,0,1,2,0,0
Test,510035,5100351038,Test\510035\5100351038,M,0,2,2,0,0
Test,510035,5100351039,Test\510035\5100351039,M,0,0,3,0,0
Test,510035,5100351040,Test\510035\5100351040,M,0,0,2,0,0
Test,510035,5100351042,Test\510035\5100351042,M,0,0,1,0,0
Test,510035,5100351043,Test\510035\5100351043,M,0,1,3,0,0
Test,510035,5100351044,Test\510035\5100351044,M,0,1,2,2,1
Test,510035,5100351045,Test\510035\5100351045,M,0,0,2,0,0
Test,510035,5100351046,Test\510035\5100351046,M,0,2,3,2,1
Test,510035,5100351049,Test\510035\5100351049,M,0,2,3,0,0
Test,510035,5100351051,Test\510035\5100351051,M,0,2,3,0,0
Test,510035,5100351054,Test\510035\5100351054,M,0,2,2,2,0
Test,510035,5100351058,Test\510035\5100351058,M,0,2,2,2,0
Test,510035,5100352001,Test\510035\5100352001,M,0,0,2,0,0
Test,510035,5100352002,Test\510035\5100352002,M,0,2,2,1,1
Test,510035,5100352003,Test\510035\5100352003,M,0,2,2,0,0
Test,510035,5100352004,Test\510035\5100352004,M,0,0,3,0,0
Test,510035,5100352005,Test\510035\5100352005,M,0,2,2,0,0
Test,510035,5100352006,Test\510035\5100352006,M,0,2,2,0,0
Test,510035,5100352007,Test\510035\5100352007,M,0,0,3,0,0
Test,510035,5100352008,Test\510035\5100352008,M,0,2,2,0,0
